LSOA21CD,Local Authority name,dpi normalized,Pct of population speaks no or little English normalized,Pct unemployed or econ inactive normalized,Pct household deprivation normalized,score,LSOA21 Name,pcds
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3HL
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3HN
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3HQ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3HR
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3HS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3HW
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3HY
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3HZ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3LG
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3LZ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NB
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3ND
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NF
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NG
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NH
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NJ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NL
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NN
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NP
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NQ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NR
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NU
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NW
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3NX
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PB
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PF
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PT
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PU
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PX
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PY
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3PZ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QF
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QG
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QH
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QJ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QL
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QP
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QQ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QR
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3QW
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RB
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RF
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RG
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RH
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RN
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RP
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RQ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RR
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3RW
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SF
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SG
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SH
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SJ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SL
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SN
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SP
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SQ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SR
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3ST
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SU
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SW
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SY
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3SZ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3TA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3TE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3TG
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3TS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3TU
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3XA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3XB
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3XD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3XF
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3XH
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN31 3XJ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7AA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7AB
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7AD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7AQ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7AY
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7AZ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7BA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7BD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7BE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7BG
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7BQ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7EP
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7ER
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7ES
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7ET
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7EU
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7EX
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7EY
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7EZ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7FS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7HD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7HE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7JB
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7JD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7JE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7JF
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7JG
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7JH
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7JL
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7JQ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7PE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7PR
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7PS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7QZ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RE
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RF
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RH
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RJ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RN
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RR
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RS
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RU
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RW
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RX
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RY
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7RZ
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7SA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7SB
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7SD
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7TA
E01013136,North East Lincolnshire,6.07,1.39,7.8,9.45,24.71,North East Lincolnshire 002A,DN32 7TB
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7NR
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7NX
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PA
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PD
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PF
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PH
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PJ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PL
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PN
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PQ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PR
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7PW
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7QN
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 7QW
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8AF
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8BA
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8BE
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8BL
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8BS
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8BT
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8BX
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8BY
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8BZ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8DA
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8DB
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8DD
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8DG
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8DJ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8DN
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8DQ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8LZ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8NA
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QH
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QJ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QL
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QN
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QP
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QR
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QS
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QT
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QU
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QW
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QX
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QY
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8QZ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RA
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RB
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RD
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RE
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RG
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RH
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RJ
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RL
E01010840,Bradford,3.25,4.9,7.24,9.2,24.59,Bradford 034D,BD8 8RQ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5AQ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BG
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BH
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BJ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BL
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BN
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BP
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BQ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BT
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BU
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BW
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5BZ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DA
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DF
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DG
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DH
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DN
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DP
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DQ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DU
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DW
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5DX
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5EP
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5ET
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5EU
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5EW
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5EX
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5EY
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5EZ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5HA
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5HB
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5HD
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5LE
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5LJ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5LL
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5LN
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5LP
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5LR
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5LS
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5LW
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5NG
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5NH
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5NJ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5NL
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5NP
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5NS
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5NW
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5NX
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5PA
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5PN
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5PX
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5PY
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5PZ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5QF
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5QQ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5QR
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5RH
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5RJ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5RN
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5RW
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5SB
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5SD
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5TX
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5TY
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5TZ
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5UH
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5UN
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5UT
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5UX
E01010965,Calderdale,3.93,4.03,7.12,9.48,24.56,Calderdale 012C,HX1 5UY
